beta,alpha,tau,seed,rep,N_obs,n_communities,Q,Q_norm,rwc,rwc_norm,spectral_gap,ei,bimodality_coeff,hartigan_dip,valley_peak_ratio
0.5,0.0,1.0,6462946742326003920,30,710,9,0.16633194874407303,-0.5329602477583625,0.019289869935751824,0.4469574446113497,0.5765742103047464,-0.6146204788588895,0.38595101239837226,0.009686231509373144,0.8647997334374006
0.5,0.0,3.0,10263447030971508112,1,594,7,0.17884411291650307,-0.33900909067050394,0.01593221277290971,-0.963412231256473,0.5230685094322562,-0.25622775800711745,0.440497877488308,0.03181479840380207,0.6518455972080766
0.5,0.0,3.0,16146211877311984910,2,555,6,0.1884487892276252,-1.115166337777785,0.012765922589055151,1.5661685488934458,0.5171598571769903,-0.22793650793650794,0.47708485428165703,0.02377964710322442,0.6791365056478599
0.5,0.0,3.0,3579742494475522811,3,590,7,0.1800394551962961,0.594563249393942,0.013545769079034875,-1.1671204952896366,0.5261387883938522,-0.34546122748989344,0.4511923550105656,0.03973322420845218,0.5891584954647141
0.5,0.0,3.0,9464397208031498271,4,593,12,0.18411424809869736,-0.47031602243566045,0.021882417342329458,-0.8455319098234679,0.5351478903674843,-0.5187224669603524,0.4595538885913838,0.023929187852542257,0.6206172439041363
0.5,0.0,3.0,15344057405048361034,5,596,8,0.1827749834681929,-0.23781248449908957,0.019393893013026464,-0.08884093329338727,0.5244290743105433,-0.3838402687068483,0.3806616863392046,0.02573166493277932,0.6737093987499033
0.5,0.0,3.0,2782580451396904804,6,601,9,0.18570355913564543,1.3788913089060708,0.01996249725562524,1.9099152496818548,0.5279280041345146,-0.23804267844002944,0.4754170778388958,0.024107842003255983,0.6114077050526644
0.5,0.0,3.0,8661580000838956505,7,576,6,0.19275134643763142,3.206056472948583,0.02165914885521572,-1.2501573341926497,0.5190979129630968,-0.3891213389121339,0.43920318098718036,0.0240540054144833,0.6374743894978636
0.5,0.0,3.0,14548742090533700577,8,587,6,0.17806577663470505,-0.41188489488314256,0.016606543799653872,-0.2432718075233449,0.5079400555925652,-0.3429274758568453,0.473859234075525,0.02720416140802466,0.6827951527135074
0.5,0.0,3.0,1980099830054089053,9,601,6,0.17978115469420544,1.0567127881109781,0.01565387261867837,-0.819811437964437,0.5271179056838406,-0.21681574239713775,0.45642262856968935,0.026901446273817898,0.7208919793775964
0.5,0.0,3.0,7860991160119570675,10,588,9,0.18416139964441916,1.6462338260715472,0.026916663222660037,-0.004344863405905225,0.5201401491231897,-0.6315001870557426,0.4799612344542832,0.03100452999275132,0.5810425649237745
0.5,0.0,3.0,13750016619229068398,11,607,8,0.17436792102811868,-0.14065901523211272,0.012093519458196145,-0.42631306985869893,0.5324041484212662,-0.2851005327375838,0.47983024679957936,0.024574280897600522,0.6506841608901391
0.5,0.0,3.0,1184786023072950194,12,608,10,0.1863144346093077,-1.6190138010412165,0.018714852208104815,0.12773149974035314,0.5305654719331571,-0.4883474576271186,0.4618335487793942,0.02418518325424715,0.6246668696086642
